Request ID,Host,Endpoint,Parameter,Value,Source
REQ-0003,intake-analytics.wikimedia.org,/v1/events,p,/message/end_turn,JSON_Payload
REQ-0003,intake-analytics.wikimedia.org,/v1/events,o,replace,JSON_Payload
REQ-0003,intake-analytics.wikimedia.org,/v1/events,v,True,JSON_Payload
REQ-0004,intake-analytics.wikimedia.org,/v1/events,p,/message/metadata,JSON_Payload
REQ-0004,intake-analytics.wikimedia.org,/v1/events,o,append,JSON_Payload
REQ-0004,intake-analytics.wikimedia.org,/v1/events,v_finish_details_type,stop,JSON_Payload
REQ-0004,intake-analytics.wikimedia.org,/v1/events,v_finish_details_stop_tokens,[200002],JSON_Payload
REQ-0004,intake-analytics.wikimedia.org,/v1/events,v_is_complete,True,JSON_Payload
REQ-0004,intake-analytics.wikimedia.org,/v1/events,v_can_save,True,JSON_Payload
REQ-0004,intake-analytics.wikimedia.org,/v1/events,v_search_result_groups,[],JSON_Payload
REQ-0005,intake-analytics.wikimedia.org,/v1/events,feature_name,file_upload,JSON_Payload
REQ-0005,intake-analytics.wikimedia.org,/v1/events,remaining,3,JSON_Payload
REQ-0005,intake-analytics.wikimedia.org,/v1/events,reset_after,2026-08-25T10:42:18.097536+00:00,JSON_Payload
REQ-0006,intake-analytics.wikimedia.org,/v1/events,feature_name,paste_text_to_file,JSON_Payload
REQ-0006,intake-analytics.wikimedia.org,/v1/events,remaining,3,JSON_Payload
REQ-0006,intake-analytics.wikimedia.org,/v1/events,reset_after,2026-08-25T10:42:18.097556+00:00,JSON_Payload
REQ-0007,intake-analytics.wikimedia.org,/v1/events,feature_name,dictation,JSON_Payload
REQ-0007,intake-analytics.wikimedia.org,/v1/events,remaining,1,JSON_Payload
REQ-0007,intake-analytics.wikimedia.org,/v1/events,reset_after,2026-08-31T10:42:18.097897+00:00,JSON_Payload
REQ-0008,intake-analytics.wikimedia.org,/v1/events,namespace,SEGMENT,JSON_Payload
REQ-0008,intake-analytics.wikimedia.org,/v1/events,metric,analytics_event_tracked,JSON_Payload
REQ-0008,intake-analytics.wikimedia.org,/v1/events,tags_platform,android,JSON_Payload
REQ-0008,intake-analytics.wikimedia.org,/v1/events,tags_event_name,chatgpt_cold_start,JSON_Payload
REQ-0008,intake-analytics.wikimedia.org,/v1/events,tags_app_version,1.2026.202,JSON_Payload
REQ-0008,intake-analytics.wikimedia.org,/v1/events,tags_app_name,com.openai.chatgpt,JSON_Payload
REQ-0008,intake-analytics.wikimedia.org,/v1/events,value,1,JSON_Payload
REQ-0009,intake-analytics.wikimedia.org,/v1/events,namespace,SEGMENT,JSON_Payload
REQ-0009,intake-analytics.wikimedia.org,/v1/events,metric,analytics_event_tracked,JSON_Payload
REQ-0009,intake-analytics.wikimedia.org,/v1/events,tags_platform,android,JSON_Payload
REQ-0009,intake-analytics.wikimedia.org,/v1/events,tags_event_name,app_entry_received,JSON_Payload
REQ-0009,intake-analytics.wikimedia.org,/v1/events,tags_app_version,1.2026.202,JSON_Payload
REQ-0009,intake-analytics.wikimedia.org,/v1/events,tags_app_name,com.openai.chatgpt,JSON_Payload
REQ-0009,intake-analytics.wikimedia.org,/v1/events,value,1,JSON_Payload
REQ-0010,intake-analytics.wikimedia.org,/v1/events,namespace,SEGMENT,JSON_Payload
REQ-0010,intake-analytics.wikimedia.org,/v1/events,metric,analytics_event_tracked,JSON_Payload
REQ-0010,intake-analytics.wikimedia.org,/v1/events,tags_platform,android,JSON_Payload
REQ-0010,intake-analytics.wikimedia.org,/v1/events,tags_event_name,app_entry_identity_resolved,JSON_Payload
REQ-0010,intake-analytics.wikimedia.org,/v1/events,tags_app_version,1.2026.202,JSON_Payload
REQ-0010,intake-analytics.wikimedia.org,/v1/events,tags_app_name,com.openai.chatgpt,JSON_Payload
REQ-0010,intake-analytics.wikimedia.org,/v1/events,value,1,JSON_Payload
REQ-0011,intake-analytics.wikimedia.org,/v1/events,namespace,DEFAULT,JSON_Payload
REQ-0011,intake-analytics.wikimedia.org,/v1/events,metric,cronet_init_success,JSON_Payload
REQ-0011,intake-analytics.wikimedia.org,/v1/events,tags_cronet.success_reason,installed,JSON_Payload
REQ-0011,intake-analytics.wikimedia.org,/v1/events,value,1,JSON_Payload
REQ-0012,intake-analytics.wikimedia.org,/v1/events,namespace,DEFAULT,JSON_Payload
REQ-0012,intake-analytics.wikimedia.org,/v1/events,metric,fast_conversation_convo_request_client,JSON_Payload
REQ-0012,intake-analytics.wikimedia.org,/v1/events,tags_model_id,auto,JSON_Payload
REQ-0012,intake-analytics.wikimedia.org,/v1/events,tags_prepare_state,success,JSON_Payload
REQ-0012,intake-analytics.wikimedia.org,/v1/events,tags_has_conduit_token,true,JSON_Payload
REQ-0012,intake-analytics.wikimedia.org,/v1/events,tags_missing_conduit_token_state,has_token,JSON_Payload
REQ-0012,intake-analytics.wikimedia.org,/v1/events,value,1,JSON_Payload
REQ-0013,intake-analytics.wikimedia.org,/v1/events,namespace,DEFAULT,JSON_Payload
REQ-0013,intake-analytics.wikimedia.org,/v1/events,metric,completion_request,JSON_Payload
REQ-0013,intake-analytics.wikimedia.org,/v1/events,value,1,JSON_Payload
REQ-0014,intake-analytics.wikimedia.org,/v1/events,namespace,DEFAULT,JSON_Payload
REQ-0014,intake-analytics.wikimedia.org,/v1/events,metric,cronet_init_latency_ms,JSON_Payload
REQ-0014,intake-analytics.wikimedia.org,/v1/events,tags_cronet.success_reason,installed,JSON_Payload
REQ-0014,intake-analytics.wikimedia.org,/v1/events,values,[138.0],JSON_Payload
REQ-0015,intake-analytics.wikimedia.org,/v1/events,namespace,DEFAULT,JSON_Payload
REQ-0015,intake-analytics.wikimedia.org,/v1/events,metric,fast_conversation_prepare_round_trip_client,JSON_Payload
REQ-0015,intake-analytics.wikimedia.org,/v1/events,tags_model_id,auto,JSON_Payload
REQ-0015,intake-analytics.wikimedia.org,/v1/events,tags_has_conduit_token,false,JSON_Payload
REQ-0015,intake-analytics.wikimedia.org,/v1/events,tags_request_path,f,JSON_Payload
REQ-0015,intake-analytics.wikimedia.org,/v1/events,tags_result,success,JSON_Payload
REQ-0015,intake-analytics.wikimedia.org,/v1/events,values,"[2318.0, 552.0]",JSON_Payload
REQ-0016,intake-analytics.wikimedia.org,/v1/events,namespace,DEFAULT,JSON_Payload
REQ-0016,intake-analytics.wikimedia.org,/v1/events,metric,fast_conversation_prepare_round_trip_client,JSON_Payload
REQ-0016,intake-analytics.wikimedia.org,/v1/events,tags_model_id,auto,JSON_Payload
REQ-0016,intake-analytics.wikimedia.org,/v1/events,tags_has_conduit_token,true,JSON_Payload
REQ-0016,intake-analytics.wikimedia.org,/v1/events,tags_request_path,f,JSON_Payload
REQ-0016,intake-analytics.wikimedia.org,/v1/events,tags_result,success,JSON_Payload
REQ-0016,intake-analytics.wikimedia.org,/v1/events,values,[387.0],JSON_Payload
REQ-0017,intake-analytics.wikimedia.org,/v1/events,namespace,DEFAULT,JSON_Payload
REQ-0017,intake-analytics.wikimedia.org,/v1/events,metric,fast_conversation_prepare_to_prepare_client,JSON_Payload
REQ-0017,intake-analytics.wikimedia.org,/v1/events,tags_model_id,auto,JSON_Payload
REQ-0017,intake-analytics.wikimedia.org,/v1/events,tags_has_conduit_token,true,JSON_Payload
REQ-0017,intake-analytics.wikimedia.org,/v1/events,tags_request_path,f,JSON_Payload
REQ-0017,intake-analytics.wikimedia.org,/v1/events,tags_result,success,JSON_Payload
REQ-0017,intake-analytics.wikimedia.org,/v1/events,values,[20904.0],JSON_Payload
REQ-0018,intake-analytics.wikimedia.org,/v1/events,namespace,DEFAULT,JSON_Payload
REQ-0018,intake-analytics.wikimedia.org,/v1/events,metric,fast_conversation_first_prepare_to_convo_client,JSON_Payload
REQ-0018,intake-analytics.wikimedia.org,/v1/events,tags_model_id,auto,JSON_Payload
REQ-0018,intake-analytics.wikimedia.org,/v1/events,tags_prepare_state,success,JSON_Payload
REQ-0018,intake-analytics.wikimedia.org,/v1/events,tags_has_conduit_token,true,JSON_Payload
REQ-0018,intake-analytics.wikimedia.org,/v1/events,tags_missing_conduit_token_state,has_token,JSON_Payload
REQ-0018,intake-analytics.wikimedia.org,/v1/events,values,[21741.0],JSON_Payload
REQ-0019,intake-analytics.wikimedia.org,/v1/events,namespace,DEFAULT,JSON_Payload
REQ-0019,intake-analytics.wikimedia.org,/v1/events,metric,fast_conversation_last_prepare_to_convo_client,JSON_Payload
REQ-0019,intake-analytics.wikimedia.org,/v1/events,tags_model_id,auto,JSON_Payload
REQ-0019,intake-analytics.wikimedia.org,/v1/events,tags_prepare_state,success,JSON_Payload
REQ-0019,intake-analytics.wikimedia.org,/v1/events,tags_has_conduit_token,true,JSON_Payload
REQ-0019,intake-analytics.wikimedia.org,/v1/events,tags_missing_conduit_token_state,has_token,JSON_Payload
REQ-0019,intake-analytics.wikimedia.org,/v1/events,values,[837.0],JSON_Payload
REQ-0020,intake-analytics.wikimedia.org,/v1/events,namespace,DEFAULT,JSON_Payload
REQ-0020,intake-analytics.wikimedia.org,/v1/events,metric,fast_conversation_prepare_request_count_client,JSON_Payload
REQ-0020,intake-analytics.wikimedia.org,/v1/events,tags_model_id,auto,JSON_Payload
REQ-0020,intake-analytics.wikimedia.org,/v1/events,tags_prepare_state,success,JSON_Payload
REQ-0020,intake-analytics.wikimedia.org,/v1/events,tags_has_conduit_token,true,JSON_Payload
REQ-0020,intake-analytics.wikimedia.org,/v1/events,tags_missing_conduit_token_state,has_token,JSON_Payload
REQ-0020,intake-analytics.wikimedia.org,/v1/events,values,[2.0],JSON_Payload
REQ-0021,intake-analytics.wikimedia.org,/v1/events,namespace,DEFAULT,JSON_Payload
REQ-0021,intake-analytics.wikimedia.org,/v1/events,metric,conversation.perf.api_start_delay_ms,JSON_Payload
REQ-0021,intake-analytics.wikimedia.org,/v1/events,tags_plan_type_bucket,guest,JSON_Payload
REQ-0021,intake-analytics.wikimedia.org,/v1/events,tags_turn_use_case,text,JSON_Payload
REQ-0021,intake-analytics.wikimedia.org,/v1/events,tags_turn_mode,default,JSON_Payload
REQ-0021,intake-analytics.wikimedia.org,/v1/events,tags_plan_type,guest,JSON_Payload
REQ-0021,intake-analytics.wikimedia.org,/v1/events,tags_harness,unknown,JSON_Payload
REQ-0021,intake-analytics.wikimedia.org,/v1/events,tags_conduit_prewarmed,true,JSON_Payload
REQ-0021,intake-analytics.wikimedia.org,/v1/events,tags_user_agent,app_android,JSON_Payload
REQ-0021,intake-analytics.wikimedia.org,/v1/events,tags_region,australiaeast,JSON_Payload
REQ-0021,intake-analytics.wikimedia.org,/v1/events,tags_is_resume,false,JSON_Payload
REQ-0021,intake-analytics.wikimedia.org,/v1/events,tags_stream_protocol,sse,JSON_Payload
REQ-0021,intake-analytics.wikimedia.org,/v1/events,values,[175.0],JSON_Payload
REQ-0022,intake-analytics.wikimedia.org,/v1/events,namespace,DEFAULT,JSON_Payload
REQ-0022,intake-analytics.wikimedia.org,/v1/events,metric,conversation.perf.client_ttfvt_ms,JSON_Payload
REQ-0022,intake-analytics.wikimedia.org,/v1/events,tags_plan_type_bucket,guest,JSON_Payload
REQ-0022,intake-analytics.wikimedia.org,/v1/events,tags_turn_use_case,text,JSON_Payload
REQ-0022,intake-analytics.wikimedia.org,/v1/events,tags_turn_mode,default,JSON_Payload
REQ-0022,intake-analytics.wikimedia.org,/v1/events,tags_plan_type,guest,JSON_Payload
REQ-0022,intake-analytics.wikimedia.org,/v1/events,tags_harness,unknown,JSON_Payload
REQ-0022,intake-analytics.wikimedia.org,/v1/events,tags_conduit_prewarmed,true,JSON_Payload
REQ-0022,intake-analytics.wikimedia.org,/v1/events,tags_user_agent,app_android,JSON_Payload
REQ-0022,intake-analytics.wikimedia.org,/v1/events,tags_region,australiaeast,JSON_Payload
REQ-0022,intake-analytics.wikimedia.org,/v1/events,tags_is_resume,false,JSON_Payload
REQ-0022,intake-analytics.wikimedia.org,/v1/events,tags_stream_protocol,sse,JSON_Payload
REQ-0022,intake-analytics.wikimedia.org,/v1/events,values,[3082.0],JSON_Payload
REQ-0023,intake-analytics.wikimedia.org,/v1/events,namespace,DEFAULT,JSON_Payload
REQ-0023,intake-analytics.wikimedia.org,/v1/events,metric,conversation.perf.client_to_pop_rtt_ms,JSON_Payload
REQ-0023,intake-analytics.wikimedia.org,/v1/events,tags_plan_type_bucket,guest,JSON_Payload
REQ-0023,intake-analytics.wikimedia.org,/v1/events,tags_turn_use_case,text,JSON_Payload
REQ-0023,intake-analytics.wikimedia.org,/v1/events,tags_turn_mode,default,JSON_Payload
REQ-0023,intake-analytics.wikimedia.org,/v1/events,tags_plan_type,guest,JSON_Payload
REQ-0023,intake-analytics.wikimedia.org,/v1/events,tags_harness,unknown,JSON_Payload
REQ-0023,intake-analytics.wikimedia.org,/v1/events,tags_conduit_prewarmed,true,JSON_Payload
REQ-0023,intake-analytics.wikimedia.org,/v1/events,tags_user_agent,app_android,JSON_Payload
REQ-0023,intake-analytics.wikimedia.org,/v1/events,tags_region,australiaeast,JSON_Payload
REQ-0023,intake-analytics.wikimedia.org,/v1/events,tags_is_resume,false,JSON_Payload
REQ-0023,intake-analytics.wikimedia.org,/v1/events,tags_stream_protocol,sse,JSON_Payload
REQ-0023,intake-analytics.wikimedia.org,/v1/events,values,[36.0],JSON_Payload
REQ-0024,intake-analytics.wikimedia.org,/v1/events,namespace,DEFAULT,JSON_Payload
REQ-0024,intake-analytics.wikimedia.org,/v1/events,metric,conversation.perf.pop_to_origin_rtt_ms,JSON_Payload
REQ-0024,intake-analytics.wikimedia.org,/v1/events,tags_plan_type_bucket,guest,JSON_Payload
REQ-0024,intake-analytics.wikimedia.org,/v1/events,tags_turn_use_case,text,JSON_Payload
REQ-0024,intake-analytics.wikimedia.org,/v1/events,tags_turn_mode,default,JSON_Payload
REQ-0024,intake-analytics.wikimedia.org,/v1/events,tags_plan_type,guest,JSON_Payload
REQ-0024,intake-analytics.wikimedia.org,/v1/events,tags_harness,unknown,JSON_Payload
REQ-0024,intake-analytics.wikimedia.org,/v1/events,tags_conduit_prewarmed,true,JSON_Payload
REQ-0024,intake-analytics.wikimedia.org,/v1/events,tags_user_agent,app_android,JSON_Payload
REQ-0024,intake-analytics.wikimedia.org,/v1/events,tags_region,australiaeast,JSON_Payload
REQ-0024,intake-analytics.wikimedia.org,/v1/events,tags_is_resume,false,JSON_Payload
REQ-0024,intake-analytics.wikimedia.org,/v1/events,tags_stream_protocol,sse,JSON_Payload
REQ-0024,intake-analytics.wikimedia.org,/v1/events,values,[190.32000000000005],JSON_Payload
REQ-0025,intake-analytics.wikimedia.org,/v1/events,namespace,DEFAULT,JSON_Payload
REQ-0025,intake-analytics.wikimedia.org,/v1/events,metric,conversation.perf.client_unaccounted_latency_ms,JSON_Payload
REQ-0025,intake-analytics.wikimedia.org,/v1/events,tags_plan_type_bucket,guest,JSON_Payload
REQ-0025,intake-analytics.wikimedia.org,/v1/events,tags_turn_use_case,text,JSON_Payload
REQ-0025,intake-analytics.wikimedia.org,/v1/events,tags_turn_mode,default,JSON_Payload
REQ-0025,intake-analytics.wikimedia.org,/v1/events,tags_plan_type,guest,JSON_Payload
REQ-0025,intake-analytics.wikimedia.org,/v1/events,tags_harness,unknown,JSON_Payload
REQ-0025,intake-analytics.wikimedia.org,/v1/events,tags_conduit_prewarmed,true,JSON_Payload
REQ-0025,intake-analytics.wikimedia.org,/v1/events,tags_user_agent,app_android,JSON_Payload
REQ-0025,intake-analytics.wikimedia.org,/v1/events,tags_region,australiaeast,JSON_Payload
REQ-0025,intake-analytics.wikimedia.org,/v1/events,tags_is_resume,false,JSON_Payload
REQ-0025,intake-analytics.wikimedia.org,/v1/events,tags_stream_protocol,sse,JSON_Payload
REQ-0025,intake-analytics.wikimedia.org,/v1/events,values,[1999.1163989985284],JSON_Payload
REQ-0026,intake-analytics.wikimedia.org,/v1/events,namespace,DEFAULT,JSON_Payload
REQ-0026,intake-analytics.wikimedia.org,/v1/events,metric,completion_request_time,JSON_Payload
REQ-0026,intake-analytics.wikimedia.org,/v1/events,values,[3055.0],JSON_Payload
REQ-0027,intake-analytics.wikimedia.org,/v1/events,id,bbb21e9c-87c6-4cd8-8dad-20fb02310b22,JSON_Payload
REQ-0027,intake-analytics.wikimedia.org,/v1/events,author_role,user,JSON_Payload
REQ-0027,intake-analytics.wikimedia.org,/v1/events,content_parts,['What is your name . Also could you tell me that what you know about me till now what chat I do to you'],JSON_Payload
REQ-0027,intake-analytics.wikimedia.org,/v1/events,content_content_type,text,JSON_Payload
REQ-0027,intake-analytics.wikimedia.org,/v1/events,status,finished_successfully,JSON_Payload
REQ-0027,intake-analytics.wikimedia.org,/v1/events,recipient,all,JSON_Payload
REQ-0027,intake-analytics.wikimedia.org,/v1/events,metadata_model_slug,auto,JSON_Payload
REQ-0027,intake-analytics.wikimedia.org,/v1/events,metadata_default_model_slug,auto,JSON_Payload
REQ-0027,intake-analytics.wikimedia.org,/v1/events,metadata_is_visually_hidden_from_conversation,False,JSON_Payload
REQ-0027,intake-analytics.wikimedia.org,/v1/events,metadata_exclude_after_next_user_message,False,JSON_Payload
REQ-0027,intake-analytics.wikimedia.org,/v1/events,metadata_content_references,[],JSON_Payload
REQ-0027,intake-analytics.wikimedia.org,/v1/events,metadata_search_result_groups,[],JSON_Payload
REQ-0027,intake-analytics.wikimedia.org,/v1/events,metadata_search_queries,[],JSON_Payload
REQ-0027,intake-analytics.wikimedia.org,/v1/events,metadata_image_results,[],JSON_Payload
REQ-0027,intake-analytics.wikimedia.org,/v1/events,metadata_real_time_audio_has_video,False,JSON_Payload
REQ-0027,intake-analytics.wikimedia.org,/v1/events,metadata_system_hints,[],JSON_Payload
REQ-0027,intake-analytics.wikimedia.org,/v1/events,metadata_dictation,False,JSON_Payload
REQ-0027,intake-analytics.wikimedia.org,/v1/events,metadata_voice_mode_message,False,JSON_Payload
REQ-0027,intake-analytics.wikimedia.org,/v1/events,metadata_image_gen_async,False,JSON_Payload
REQ-0027,intake-analytics.wikimedia.org,/v1/events,metadata_trigger_async_ux,False,JSON_Payload
REQ-0028,intake-analytics.wikimedia.org,/v1/events,p,/message/content/parts/0,JSON_Payload
REQ-0028,intake-analytics.wikimedia.org,/v1/events,o,append,JSON_Payload
REQ-0028,intake-analytics.wikimedia.org,/v1/events,v," you want, I can also explain **what I can and can't remember about you between conversations**.",JSON_Payload
REQ-0029,intake-analytics.wikimedia.org,/v1/events,p,/message/status,JSON_Payload
REQ-0029,intake-analytics.wikimedia.org,/v1/events,o,replace,JSON_Payload
REQ-0029,intake-analytics.wikimedia.org,/v1/events,v,finished_successfully,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,p,/message/end_turn,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,o,replace,JSON_Payload
REQ-0030,intake-analytics.wikimedia.org,/v1/events,v,True,JSON_Payload
REQ-0031,intake-analytics.wikimedia.org,/v1/events,p,/message/metadata,JSON_Payload
REQ-0031,intake-analytics.wikimedia.org,/v1/events,o,append,JSON_Payload
REQ-0031,intake-analytics.wikimedia.org,/v1/events,v_finish_details_type,stop,JSON_Payload
REQ-0031,intake-analytics.wikimedia.org,/v1/events,v_finish_details_stop_tokens,[200002],JSON_Payload
REQ-0031,intake-analytics.wikimedia.org,/v1/events,v_can_save,True,JSON_Payload
REQ-0031,intake-analytics.wikimedia.org,/v1/events,v_is_complete,True,JSON_Payload
REQ-0031,intake-analytics.wikimedia.org,/v1/events,v_search_result_groups,[],JSON_Payload
REQ-0032,intake-analytics.wikimedia.org,/v1/events,feature_name,file_upload,JSON_Payload
REQ-0032,intake-analytics.wikimedia.org,/v1/events,remaining,3,JSON_Payload
REQ-0032,intake-analytics.wikimedia.org,/v1/events,reset_after,2026-08-25T10:42:43.187002+00:00,JSON_Payload
REQ-0033,intake-analytics.wikimedia.org,/v1/events,feature_name,paste_text_to_file,JSON_Payload
REQ-0033,intake-analytics.wikimedia.org,/v1/events,remaining,3,JSON_Payload
REQ-0033,intake-analytics.wikimedia.org,/v1/events,reset_after,2026-08-25T10:42:43.187017+00:00,JSON_Payload
REQ-0034,intake-analytics.wikimedia.org,/v1/events,feature_name,dictation,JSON_Payload
REQ-0034,intake-analytics.wikimedia.org,/v1/events,remaining,1,JSON_Payload
REQ-0034,intake-analytics.wikimedia.org,/v1/events,reset_after,2026-08-31T10:42:43.187287+00:00,JSON_Payload
REQ-0035,intake-analytics.wikimedia.org,/v1/events,id,bbb21a67-9189-4adf-9f57-5a5b339db6b0,JSON_Payload
REQ-0035,intake-analytics.wikimedia.org,/v1/events,author_role,user,JSON_Payload
REQ-0035,intake-analytics.wikimedia.org,/v1/events,content_parts,['Okay tyanks'],JSON_Payload
REQ-0035,intake-analytics.wikimedia.org,/v1/events,content_content_type,text,JSON_Payload
REQ-0035,intake-analytics.wikimedia.org,/v1/events,status,finished_successfully,JSON_Payload
REQ-0035,intake-analytics.wikimedia.org,/v1/events,recipient,all,JSON_Payload
REQ-0035,intake-analytics.wikimedia.org,/v1/events,metadata_model_slug,auto,JSON_Payload
REQ-0035,intake-analytics.wikimedia.org,/v1/events,metadata_default_model_slug,auto,JSON_Payload
REQ-0035,intake-analytics.wikimedia.org,/v1/events,metadata_is_visually_hidden_from_conversation,False,JSON_Payload
REQ-0035,intake-analytics.wikimedia.org,/v1/events,metadata_exclude_after_next_user_message,False,JSON_Payload
REQ-0035,intake-analytics.wikimedia.org,/v1/events,metadata_content_references,[],JSON_Payload
REQ-0035,intake-analytics.wikimedia.org,/v1/events,metadata_search_result_groups,[],JSON_Payload
REQ-0035,intake-analytics.wikimedia.org,/v1/events,metadata_search_queries,[],JSON_Payload
REQ-0035,intake-analytics.wikimedia.org,/v1/events,metadata_image_results,[],JSON_Payload
REQ-0035,intake-analytics.wikimedia.org,/v1/events,metadata_real_time_audio_has_video,False,JSON_Payload
REQ-0035,intake-analytics.wikimedia.org,/v1/events,metadata_system_hints,[],JSON_Payload
REQ-0035,intake-analytics.wikimedia.org,/v1/events,metadata_dictation,False,JSON_Payload
REQ-0035,intake-analytics.wikimedia.org,/v1/events,metadata_voice_mode_message,False,JSON_Payload
REQ-0035,intake-analytics.wikimedia.org,/v1/events,metadata_image_gen_async,False,JSON_Payload
REQ-0035,intake-analytics.wikimedia.org,/v1/events,metadata_trigger_async_ux,False,JSON_Payload
REQ-0036,intake-analytics.wikimedia.org,/v1/events,p,/message/content/parts/0,JSON_Payload
REQ-0036,intake-analytics.wikimedia.org,/v1/events,o,append,JSON_Payload
REQ-0036,intake-analytics.wikimedia.org,/v1/events,v,", just ask. 🌟",JSON_Payload
REQ-0037,intake-analytics.wikimedia.org,/v1/events,p,/message/status,JSON_Payload
REQ-0037,intake-analytics.wikimedia.org,/v1/events,o,replace,JSON_Payload
REQ-0037,intake-analytics.wikimedia.org,/v1/events,v,finished_successfully,JSON_Payload
REQ-0038,intake-analytics.wikimedia.org,/v1/events,p,/message/end_turn,JSON_Payload
REQ-0038,intake-analytics.wikimedia.org,/v1/events,o,replace,JSON_Payload
REQ-0038,intake-analytics.wikimedia.org,/v1/events,v,True,JSON_Payload
REQ-0039,intake-analytics.wikimedia.org,/v1/events,p,/message/metadata,JSON_Payload
REQ-0039,intake-analytics.wikimedia.org,/v1/events,o,append,JSON_Payload
REQ-0039,intake-analytics.wikimedia.org,/v1/events,v_finish_details_type,stop,JSON_Payload
REQ-0039,intake-analytics.wikimedia.org,/v1/events,v_finish_details_stop_tokens,[200002],JSON_Payload
REQ-0039,intake-analytics.wikimedia.org,/v1/events,v_search_result_groups,[],JSON_Payload
REQ-0039,intake-analytics.wikimedia.org,/v1/events,v_can_save,True,JSON_Payload
REQ-0039,intake-analytics.wikimedia.org,/v1/events,v_is_complete,True,JSON_Payload
REQ-0040,intake-analytics.wikimedia.org,/v1/events,feature_name,file_upload,JSON_Payload
REQ-0040,intake-analytics.wikimedia.org,/v1/events,remaining,3,JSON_Payload
REQ-0040,intake-analytics.wikimedia.org,/v1/events,reset_after,2026-08-25T10:42:58.050354+00:00,JSON_Payload
REQ-0041,intake-analytics.wikimedia.org,/v1/events,feature_name,paste_text_to_file,JSON_Payload
REQ-0041,intake-analytics.wikimedia.org,/v1/events,remaining,3,JSON_Payload
REQ-0041,intake-analytics.wikimedia.org,/v1/events,reset_after,2026-08-25T10:42:58.050370+00:00,JSON_Payload
REQ-0042,intake-analytics.wikimedia.org,/v1/events,feature_name,dictation,JSON_Payload
REQ-0042,intake-analytics.wikimedia.org,/v1/events,remaining,1,JSON_Payload
REQ-0042,intake-analytics.wikimedia.org,/v1/events,reset_after,2026-08-31T10:42:58.050661+00:00,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,namespace,DEFAULT,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,metric,fast_conversation_convo_request_client,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,tags_model_id,auto,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,tags_prepare_state,success,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,tags_has_conduit_token,true,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,tags_missing_conduit_token_state,has_token,JSON_Payload
REQ-0043,intake-analytics.wikimedia.org,/v1/events,value,2,JSON_Payload
REQ-0044,intake-analytics.wikimedia.org,/v1/events,namespace,DEFAULT,JSON_Payload
REQ-0044,intake-analytics.wikimedia.org,/v1/events,metric,completion_request,JSON_Payload
